TENDER_BIZPORTAL_ID,TENDER_COUNTRY,ESTIMATED_LANGUAGE,TENDER_DATE_OF_AWARD,TENDER_TITLE,TENDER_DESCRIPTION,AI_MATCH_TERMS,SEARCH_TEXT,AI_REVIEW_LABEL,PROCUREMENT_CONTENT
1555974,US,English/Latin,2010-04-07,Aircraft Manufacturing,"4513907929!PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"Aircraft Manufacturing 
4513907929!PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
832270,US,English/Latin,2010-04-13,Aircraft Manufacturing,"4513966034!PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"Aircraft Manufacturing 
4513966034!PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
21905461,US,English/Latin,2017-01-25,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8504039181!PLATE,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8504039181!PLATE,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
3251756,US,English/Latin,2011-02-25,Other Aircraft Part and Auxiliary Equipment Manufacturing,"4517058968!MOUNT,TURBO-PROP,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
4517058968!MOUNT,TURBO-PROP,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
6271483,US,English/Latin,2013-02-18,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8500142140!PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8500142140!PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
444402,US,English/Latin,2010-04-01,Aircraft Manufacturing,"4513855720!PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"Aircraft Manufacturing 
4513855720!PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
17235039,US,English/Latin,2017-01-27,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8504031656!HOUSING ASSEMBLY,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8504031656!HOUSING ASSEMBLY,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
79133294,IT,English/Latin,2021-02-24,Italy-Cagliari: Miscellaneous furniture and equipment,"Procedura aperta, ai sensi dell'art. 60 D.Lgs. 2016 n. 50 ai fini dell'aggiudicazione della fornitura e installazione di arredi sanitari e non sanitari per le esigenze di diversi servizi dell'AOU di Cagliari -Piattaforma telematica SardegnaCAT - importo complessivo 525 000,00 EUR IVA esclusa.",core_ai_en: \bAI\b,"Italy-Cagliari: Miscellaneous furniture and equipment 
Procedura aperta, ai sensi dell'art. 60 D.Lgs. 2016 n. 50 ai fini dell'aggiudicazione della fornitura e installazione di arredi sanitari e non sanitari per le esigenze di diversi servizi dell'AOU di Cagliari -Piattaforma telematica SardegnaCAT - importo complessivo 525 000,00 EUR IVA esclusa.",明显误报：非英语普通词 ai,其他/需人工查看描述
13205467,US,English/Latin,2015-03-08,"Bolt, Nut, Screw, Rivet, and Washer Manufacturing","8501283144!BLADE,COMPRESSOR,AI",core_ai_en: \bAI\b,"Bolt, Nut, Screw, Rivet, and Washer Manufacturing 
8501283144!BLADE,COMPRESSOR,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
19231357,US,English/Latin,2013-02-21,Other Aircraft Part and Auxiliary Equipment Manufacturing,"PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
79141540,IT,Spanish/Latin,2021-04-14,Italy-Rome: Gas oils,"Procedura aperta da esperirsi mediante richiesta di offerta in busta chiusa digitale, gestita interamente per via telematica, da aggiudicarsi con il criterio del prezzo più grave; basso, ai sensi degli artt. 58, 60 e 95 comma 4 lett b) del D. Lgs. n. 50/2016, per l&rsquo; affidamento della fornitura di gasolio per autotrazione per gli autobus della flotta Cotral SpA, suddivisa in 4 lotti.",core_ai_en: \bAI\b,"Italy-Rome: Gas oils 
Procedura aperta da esperirsi mediante richiesta di offerta in busta chiusa digitale, gestita interamente per via telematica, da aggiudicarsi con il criterio del prezzo più grave; basso, ai sensi degli artt. 58, 60 e 95 comma 4 lett b) del D. Lgs. n. 50/2016, per l&rsquo; affidamento della fornitura di gasolio per autotrazione per gli autobus della flotta Cotral SpA, suddivisa in 4 lotti.",明显误报：非英语普通词 ai,其他/需人工查看描述
16491616,US,English/Latin,2014-03-06,Aircraft Engine and Engine Parts Manufacturing,"8500556502!PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"Aircraft Engine and Engine Parts Manufacturing 
8500556502!PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
84767660,IT,English/Latin,2022-01-01,Italy-Trento: Cleaning services,"Procedura negoziata senza previa pubblicazione di un bando di gara ai sensi dell'art. 63, comma 2, lettera c), del D.Lgs. n. 50/2016 e ss.mm.ii per l'affidamento del servizio integrato di sanificazione ambientale e servizi accessori da eseguirsi presso le strutture ospedaliere territoriali dell'APSS di Trento.CIG 9032350304.",core_ai_en: \bAI\b,"Italy-Trento: Cleaning services 
Procedura negoziata senza previa pubblicazione di un bando di gara ai sensi dell'art. 63, comma 2, lettera c), del D.Lgs. n. 50/2016 e ss.mm.ii per l'affidamento del servizio integrato di sanificazione ambientale e servizi accessori da eseguirsi presso le strutture ospedaliere territoriali dell'APSS di Trento.CIG 9032350304.",明显误报：非英语普通词 ai,设施维护/清洁/安保/邮政服务
51334069,CA,English/Latin,2019-01-15,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"8506195793!TIE-ROD ASSEMBLY,AI",core_ai_en: \bAI\b,"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING 
8506195793!TIE-ROD ASSEMBLY,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
91416706,US,English/Latin,2022-11-08,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"8509513953!PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING 
8509513953!PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
13052933,US,English/Latin,2017-02-02,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8504058883!FAIRING,ASSEMBLY,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8504058883!FAIRING,ASSEMBLY,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
21892023,US,English/Latin,2016-02-01,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8502889624!PLATE,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8502889624!PLATE,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
15518297,US,English/Latin,2015-03-23,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8501933738!PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8501933738!PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
12588350,US,English/Latin,2015-03-24,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8501939292!ADAPTER,TIE DOWN,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8501939292!ADAPTER,TIE DOWN,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
15805385,US,English/Latin,2015-03-25,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8501900105!PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8501900105!PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
2632373,US,English/Latin,2011-03-18,Aircraft Engine and Engine Parts Manufacturing,"BLADE,COMPRESSOR,AI",core_ai_en: \bAI\b,"Aircraft Engine and Engine Parts Manufacturing 
BLADE,COMPRESSOR,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
3638607,US,English/Latin,2012-03-27,Other Aircraft Part and Auxiliary Equipment Manufacturing,"4517913586!PLATE,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
4517913586!PLATE,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
10129723,US,English/Latin,2017-02-09,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8503460166!PLATE,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8503460166!PLATE,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
19187831,US,English/Latin,2012-03-19,Other Aircraft Part and Auxiliary Equipment Manufacturing,"4520735956!PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
4520735956!PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
2905767,US,English/Latin,2011-02-03,Other Aircraft Part and Auxiliary Equipment Manufacturing,"4516843123!PLATE,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
4516843123!PLATE,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
74797305,US,English/Latin,2020-02-11,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"8507164208!PLATE,STRUCTURAL,AI",core_ai_en: \bAI\b,"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING 
8507164208!PLATE,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
79237632,IT,Spanish/Latin,2021-03-29,Italy-Milan: Consultative engineering and construction services,"L'appalto ha ad oggetto la stipula di un accordo quadro con un solo operatore economico, ai sensi dell'art. 54, comma 3 del D.Lgs. 50/2016 - per l'affidamento del servizio di Verifica preventiva della progettazione, e ulteriori servizi connessi, come meglio descritto negli atti di gara, in favore degli enti del servizio sanitario regionale di cui all'art. 1 della LR n. 30 del 27.12.2006 comprese le ASP e degli enti del Servizio sanitario delle regioni convenzionate con ARIA SpA., oltre che degli enti regionali di cui agli allegati A1 e A2 della legge regionale n. 30/2006.",core_ai_en: \bAI\b,"Italy-Milan: Consultative engineering and construction services 
L'appalto ha ad oggetto la stipula di un accordo quadro con un solo operatore economico, ai sensi dell'art. 54, comma 3 del D.Lgs. 50/2016 - per l'affidamento del servizio di Verifica preventiva della progettazione, e ulteriori servizi connessi, come meglio descritto negli atti di gara, in favore degli enti del servizio sanitario regionale di cui all'art. 1 della LR n. 30 del 27.12.2006 comprese le ASP e degli enti del Servizio sanitario delle regioni convenzionate con ARIA SpA., oltre che degli enti regionali di cui agli allegati A1 e A2 della legge regionale n. 30/2006.",明显误报：非英语普通词 ai,工程/建筑/能源服务
16597388,US,English/Latin,2011-03-25,Other Aircraft Part and Auxiliary Equipment Manufacturing,"4517350766!WINDSHIELD PANEL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
4517350766!WINDSHIELD PANEL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
91529300,IT,English/Latin,2023-01-11,Italy-Teramo: Miscellaneous medical devices and products,"Procedura aperta ai sensi dell'art. 60 del D.Lgs. 50/2016 e ss.mm.ii., finalizzata alla conclusione di accordo quadro per la fornitura di materiali sanitari per la neurochirurgia. N. gara Simog 8499473",core_ai_en: \bAI\b,"Italy-Teramo: Miscellaneous medical devices and products 
Procedura aperta ai sensi dell'art. 60 del D.Lgs. 50/2016 e ss.mm.ii., finalizzata alla conclusione di accordo quadro per la fornitura di materiali sanitari per la neurochirurgia. N. gara Simog 8499473",明显误报：非英语普通词 ai,医疗/实验室/语音识别相关
219310,US,English/Latin,2010-09-01,Other Aircraft Part and Auxiliary Equipment Manufacturing,"4515406642!PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
4515406642!PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
51316736,US,English/Latin,2020-02-14,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"8505035980!RAIL,CARGO,FLOOR,AI",core_ai_en: \bAI\b,"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING 
8505035980!RAIL,CARGO,FLOOR,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
79282308,IT,English/Latin,2021-02-26,Italy-Padua: Civic-amenity services,"Affidamento dei servizi di custodia delle aree verdi del territorio comunale di Padova, mediante sottoscrizione di accordo quadro per ciascun lotto con un unico operatore economico ai sensi dell'art. 54 del D.Lgs. n. 50/2016, e ss.mm.ii.",core_ai_en: \bAI\b,"Italy-Padua: Civic-amenity services 
Affidamento dei servizi di custodia delle aree verdi del territorio comunale di Padova, mediante sottoscrizione di accordo quadro per ciascun lotto con un unico operatore economico ai sensi dell'art. 54 del D.Lgs. n. 50/2016, e ss.mm.ii.",明显误报：非英语普通词 ai,其他/需人工查看描述
6578659,US,English/Latin,2013-04-04,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8500176577!PLATE,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8500176577!PLATE,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
91069168,US,English/Latin,2023-10-25,HARDWARE STORES,"8509472444!WINDSHIELD PANEL,AI",core_ai_en: \bAI\b,"HARDWARE STORES 
8509472444!WINDSHIELD PANEL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
84926054,US,English/Latin,2021-11-18,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"8508692266!PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING 
8508692266!PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
84926739,US,English/Latin,2021-11-18,AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,"8508691977!BLADE,COMPRESSOR,AI",core_ai_en: \bAI\b,"AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING 
8508691977!BLADE,COMPRESSOR,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
2950735,US,English/Latin,2011-01-26,Other Aircraft Part and Auxiliary Equipment Manufacturing,"PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
84949275,IT,English/Latin,2022-01-19,Italy-Rome: Refuse disposal and treatment,"Procedura aperta interamente gestita con sistemi telematici, avente ad oggetto il servizio di raccolta,trasporto e conseguente avvio a recupero di traverse in legno impregnate con olio di creosoto - codice CER170204* presso le DTP di Ancona, Bari, Bologna, Firenze, Genova, Palermo, Reggio Calabria, Roma, Torino,Trieste, Venezia e Verona.Importo presunto totale posto a base di gara 28 032 867,00 EUR al netto IVA.Il servizio dovrà essere svolto nel rispetto delle vigenti normative in materia ambientale.In questa procedura di gara si procederà ai sensi dell'art. 133, co. 8 del D.Lgs. 50/2016.Per il dettaglio dei singoli lotti si rimanda alla premessa del disciplinare di gara.",core_ai_en: \bAI\b,"Italy-Rome: Refuse disposal and treatment 
Procedura aperta interamente gestita con sistemi telematici, avente ad oggetto il servizio di raccolta,trasporto e conseguente avvio a recupero di traverse in legno impregnate con olio di creosoto - codice CER170204* presso le DTP di Ancona, Bari, Bologna, Firenze, Genova, Palermo, Reggio Calabria, Roma, Torino,Trieste, Venezia e Verona.Importo presunto totale posto a base di gara 28 032 867,00 EUR al netto IVA.Il servizio dovrà essere svolto nel rispetto delle vigenti normative in materia ambientale.In questa procedura di gara si procederà ai sensi dell'art. 133, co. 8 del D.Lgs. 50/2016.Per il dettaglio dei singoli lotti si rimanda alla premessa del disciplinare di gara.",明显误报：非英语普通词 ai,其他/需人工查看描述
7426322,US,English/Latin,2014-04-16,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8500856556!PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8500856556!PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
91590033,IT,English/Latin,2023-02-10,Italy-Turin: Construction work for water and sewage pipelines,"Procedura aperta ai sensi dell'art. 60 del D.Lgs. 50/2016, gestita integralmente con modalità telematica, per l'affidamento dei lavori di realizzazione della condotta adduttrice del serbatoio di Valsalice, nel Comune di Torino.",core_ai_en: \bAI\b,"Italy-Turin: Construction work for water and sewage pipelines 
Procedura aperta ai sensi dell'art. 60 del D.Lgs. 50/2016, gestita integralmente con modalità telematica, per l'affidamento dei lavori di realizzazione della condotta adduttrice del serbatoio di Valsalice, nel Comune di Torino.",明显误报：非英语普通词 ai,工程/建筑/能源服务
12939248,US,English/Latin,2010-07-07,Aircraft Engine and Engine Parts Manufacturing,"HOUSING, OIL SUMP, AI",core_ai_en: \bAI\b,"Aircraft Engine and Engine Parts Manufacturing 
HOUSING, OIL SUMP, AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
51689450,US,English/Latin,2019-02-07,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"8506270027!WINDSHIELD PANEL,AI",core_ai_en: \bAI\b,"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING 
8506270027!WINDSHIELD PANEL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
91619056,IT,Spanish/Latin,2023-02-09,Italy-Monza: Architectural services for buildings,"procedura aperta ai sensi dell'art. 60 del d.lgs. n. 50/2016 per l'affidamento del servizio di progettazione definitiva, progettazione esecutiva, coordinamento della sicurezza in fase di progettazione e di esecuzione, direzione lavori, verifiche e collaudi, servizi relativi agli accatastamenti, pratica antincendio e certificazione energetica, relativa al restauro e riqualificazione di beni comunali: Villa Allavena del Comune di Sedriano, inserita nei piani urbani integrati progetto Come_In di Città Metropolitana di Milano, M5C2 investimento 2.2., finanziati con le risorse previste dal Piano Nazionale di Ripresa e Resilienza (cd. PNRR) e/o dal piano nazionale per gli investimenti complementari al piano nazionale di ripresa e resilienza (cd. PNC), tramite piattaforma Sintel di Aria S.p.a., con il criterio dell'offerta economicamente più vantaggiosa sulla base del miglior rapporto qualità/prezzo, ai sensi dell'art. 95, commi 2 e 3 lett. b) del d. lgs. 50/2016 e s.m.i.",core_ai_en: \bAI\b,"Italy-Monza: Architectural services for buildings 
procedura aperta ai sensi dell'art. 60 del d.lgs. n. 50/2016 per l'affidamento del servizio di progettazione definitiva, progettazione esecutiva, coordinamento della sicurezza in fase di progettazione e di esecuzione, direzione lavori, verifiche e collaudi, servizi relativi agli accatastamenti, pratica antincendio e certificazione energetica, relativa al restauro e riqualificazione di beni comunali: Villa Allavena del Comune di Sedriano, inserita nei piani urbani integrati progetto Come_In di Città Metropolitana di Milano, M5C2 investimento 2.2., finanziati con le risorse previste dal Piano Nazionale di Ripresa e Resilienza (cd. PNRR) e/o dal piano nazionale per gli investimenti complementari al piano nazionale di ripresa e resilienza (cd. PNC), tramite piattaforma Sintel di Aria S.p.a., con il criterio dell'offerta economicamente più vantaggiosa sulla base del miglior rapporto qualità/prezzo, ai sensi dell'art. 95, commi 2 e 3 lett. b) del d. lgs. 50/2016 e s.m.i.",明显误报：非英语普通词 ai,工程/建筑/能源服务
