TENDER_BIZPORTAL_ID,TENDER_COUNTRY,ESTIMATED_LANGUAGE,TENDER_DATE_OF_AWARD,TENDER_TITLE,TENDER_DESCRIPTION,AI_MATCH_TERMS,SEARCH_TEXT,AI_REVIEW_LABEL,PROCUREMENT_CONTENT
119803699,RU,English/Latin,2024-04-08,Information technology Support Services others not included in other groups : 2024-04-08,Implementation of the extended functionality of the subsystem for automating the radiological service of the information system Central Archive of Medical Images of the Unified State Healthcare System of the Republic of Buryatia: Software for describing and interpreting X-ray examination data (fluorograms/radiograms) using artificial intelligence technologies of the Medical Decision Support System (MDSS) using artificial intelligence technologies.; Transfer of rights to the extended functionality of the subsystem,core_ai_en: artificial intelligence,"Information technology Support Services others not included in other groups : 2024-04-08 
Implementation of the extended functionality of the subsystem for automating the radiological service of the information system Central Archive of Medical Images of the Unified State Healthcare System of the Republic of Buryatia: Software for describing and interpreting X-ray examination data (fluorograms/radiograms) using artificial intelligence technologies of the Medical Decision Support System (MDSS) using artificial intelligence technologies.; Transfer of rights to the extended functionality of the subsystem",明确 AI 相关,医疗/实验室/语音识别相关
164780304,KR,Other/Unknown Latin,2012-04-24,"Seoul Artificial Intelligence High School, Seoul Metropolitan Office of Education : 2012-04-24 : Educational Institution : Goods",Power tools,core_ai_en: artificial intelligence,"Seoul Artificial Intelligence High School, Seoul Metropolitan Office of Education : 2012-04-24 : Educational Institution : Goods 
Power tools",明确 AI 相关,其他/需人工查看描述
163220125,KR,Other/Unknown Latin,2011-12-06,Seoul Metropolitan Office of Education Kwangwoon Artificial Intelligence High School : 2011-12-06 : Other Organization : Service_performance_details, Purchase of laboratory equipment scanner,core_ai_en: artificial intelligence,"Seoul Metropolitan Office of Education Kwangwoon Artificial Intelligence High School : 2011-12-06 : Other Organization : Service_performance_details 
 Purchase of laboratory equipment scanner",明确 AI 相关,医疗/实验室/语音识别相关
87104863,AU,English/Latin,2020-05-21,Project administration or planning : Department of Defence : 2020-05-21,Artificial Intelligence CoLab,core_ai_en: artificial intelligence,"Project administration or planning : Department of Defence : 2020-05-21 
Artificial Intelligence CoLab",明确 AI 相关,其他/需人工查看描述
170111184,KR,English/Latin,2016-06-03,Seoul Metropolitan Office of Education Kwangwoon Artificial Intelligence High School : 2016-06-03 : Other Organization : Service_performance_details,Purchase of information technology equipment and video equipment in 2016,core_ai_en: artificial intelligence,"Seoul Metropolitan Office of Education Kwangwoon Artificial Intelligence High School : 2016-06-03 : Other Organization : Service_performance_details 
Purchase of information technology equipment and video equipment in 2016",明确 AI 相关,其他/需人工查看描述
87336809,AU,English/Latin,2020-09-04,"Temporary personnel services : Department of Education, Skills and Employment : 2020-03-06",Data Scientist - VET Machine Learning,core_ai_en: machine learning,"Temporary personnel services : Department of Education, Skills and Employment : 2020-03-06 
Data Scientist - VET Machine Learning",明确 AI 相关,其他/需人工查看描述
54580869,US,English/Latin,2019-12-30,COMPUTER SYSTEMS DESIGN SERVICES,IMPROVE PATENT SEARCH WITH ARTIFICIAL INTELLIGENCE CONTRACTOR SUPPORT FOR RFI PROTOTYPE POP&FPOP: 6 MONTHS FROM DOA. EPMS ID 102001,core_ai_en: artificial intelligence,"COMPUTER SYSTEMS DESIGN SERVICES 
IMPROVE PATENT SEARCH WITH ARTIFICIAL INTELLIGENCE CONTRACTOR SUPPORT FOR RFI PROTOTYPE POP&FPOP: 6 MONTHS FROM DOA. EPMS ID 102001",明确 AI 相关,AI 研究、研发或原型项目
173828512,KR,English/Latin,2018-07-26,PAICHAI UNIVERSITY INDUSTRY-ACADEMIC COOPERATION FOUNDATION : 2018-07-26 : Other Organization : Service_performance_details, [LINC+ Business Unit] Artificial Intelligence System Track_Television and 4 other projects,core_ai_en: artificial intelligence,"PAICHAI UNIVERSITY INDUSTRY-ACADEMIC COOPERATION FOUNDATION : 2018-07-26 : Other Organization : Service_performance_details 
 [LINC+ Business Unit] Artificial Intelligence System Track_Television and 4 other projects",明确 AI 相关,AI 软件、平台或信息系统
197921606,CL,English/Latin,2025-05-22,"ONLINE COURSE ON INNOVATION AND DIGITAL TRANSFORMATION, ADVANCING TOWARDS ARTIFICIAL INTELLIGENCE AT THE CURICÓ HOSPITAL.",The San Juan de Dios Hospital in Curicó requires the purchase of the ONLINE COURSE ON INNOVATION AND DIGITAL TRANSFORMATION taught in person.,core_ai_en: artificial intelligence,"ONLINE COURSE ON INNOVATION AND DIGITAL TRANSFORMATION, ADVANCING TOWARDS ARTIFICIAL INTELLIGENCE AT THE CURICÓ HOSPITAL. 
The San Juan de Dios Hospital in Curicó requires the purchase of the ONLINE COURSE ON INNOVATION AND DIGITAL TRANSFORMATION taught in person.",明确 AI 相关,AI 咨询、培训或专业服务
45450572,FI,English/Latin,2019-06-18,Finland-Helsinki: Systems and technical consultancy services,"Veikkaus on hankkimassa data science-konsultointia. Veikkauksen tarpeet on jaettu seuraaviin osa-alueisiin: - Osa-alue 1: Pilvipalvelut ja data engineering - Osa-alue 2: Koneoppiminen ja analytiikka. Konsulttityötä tehdään pääsääntöisesti osana Veikkauksen tiimiä Veikkauksen tiloissa. Hankinnan kohde on kuvattu tarkemmin tarjouspyynnön liitteissä, varsinkin liitteessä 1 Hankinnan kohteen kuvaus.",core_ai_en: data science,"Finland-Helsinki: Systems and technical consultancy services 
Veikkaus on hankkimassa data science-konsultointia. Veikkauksen tarpeet on jaettu seuraaviin osa-alueisiin: - Osa-alue 1: Pilvipalvelut ja data engineering - Osa-alue 2: Koneoppiminen ja analytiikka. Konsulttityötä tehdään pääsääntöisesti osana Veikkauksen tiimiä Veikkauksen tiloissa. Hankinnan kohde on kuvattu tarkemmin tarjouspyynnön liitteissä, varsinkin liitteessä 1 Hankinnan kohteen kuvaus.",明确 AI 相关,AI 软件、平台或信息系统
198170976,KR,English/Latin,2025-05-29,"Airtech Co., Ltd. : 2025-05-29 : Other Organization : Details_contract_delivery_request",Purchase of GPUs for multilingual extension and domain-specific research of large language models,core_ai_en: large language model,"Airtech Co., Ltd. : 2025-05-29 : Other Organization : Details_contract_delivery_request 
Purchase of GPUs for multilingual extension and domain-specific research of large language models",明确 AI 相关,AI 研究、研发或原型项目
173095231,KR,Other/Unknown Latin,2017-10-26,"Seoul Artificial Intelligence High School, Seoul Metropolitan Office of Education : 2017-10-26 : Educational Institution : Goods",Photocopiers,core_ai_en: artificial intelligence,"Seoul Artificial Intelligence High School, Seoul Metropolitan Office of Education : 2017-10-26 : Educational Institution : Goods 
Photocopiers",明确 AI 相关,其他/需人工查看描述
198576575,FI,English/Latin,2025-05-09,Software robotics expert services,"Kaakkois-Suomen University of Applied Sciences (later (later Xamk or Procurement Unit) acquires a software robotics expert service with the UiPath product.   Kaakkois-Suomen ammattikorkeakoulu Oy currently uses software robotics (Robotic Process Automation, RPA) UiPath Flex Unattended Robot 1 pc and Flex Automation Developer - named user 2 pc   Xamk Oy uses software robotics in versatile administrative tasks in an educational environment. We are asking for your offer for software robotics expert positions in our development projects, for which we estimate 400-600 hours of work resources / year. The supplier implements Xamk Oy's software robotics development project services using UiPath technology. The subscriber does not commit to any estimated number of hours.  The subject of the acquisition includes the following professional service tasks:   Software robotics implementation services in the UiPath environment: design, development, testing and implementation. The service includes detailed documentation of the robot and providing support for process definition, analysis and maintenance of existing and future processes.",core_ai_en: robotic process automation; core_ai_en: \bRPA\b,"Software robotics expert services 
Kaakkois-Suomen University of Applied Sciences (later (later Xamk or Procurement Unit) acquires a software robotics expert service with the UiPath product.   Kaakkois-Suomen ammattikorkeakoulu Oy currently uses software robotics (Robotic Process Automation, RPA) UiPath Flex Unattended Robot 1 pc and Flex Automation Developer - named user 2 pc   Xamk Oy uses software robotics in versatile administrative tasks in an educational environment. We are asking for your offer for software robotics expert positions in our development projects, for which we estimate 400-600 hours of work resources / year. The supplier implements Xamk Oy's software robotics development project services using UiPath technology. The subscriber does not commit to any estimated number of hours.  The subject of the acquisition includes the following professional service tasks:   Software robotics implementation services in the UiPath environment: design, development, testing and implementation. The service includes detailed documentation of the robot and providing support for process definition, analysis and maintenance of existing and future processes.",明确 AI 相关,设施维护/清洁/安保/邮政服务
198496612,CO,English/Latin,2025-06-04,"PROVISION OF SERVICES AS AN INDEPENDENT CONTRACTOR; WITHOUT EMPLOYMENT LINK, AT ITS OWN RISK TO PRODUCE THE THEMATIC EXPERT MANAGEMENT FOR THE PRODUCTION OF THE VIRTUAL ARTIFICIAL INTELLIGENCE COURSE FOR DISPLAY ON THE CVIRTUAL PLATFORM; WITHIN THE FRAMEWORK OF THE ACADEMIC EXTENSION INVESTMENT PROJECT FOR SOCIAL TRANSFORMATION AND PROGRESS, ITM MEDELLÍN",,core_ai_en: artificial intelligence,"PROVISION OF SERVICES AS AN INDEPENDENT CONTRACTOR; WITHOUT EMPLOYMENT LINK, AT ITS OWN RISK TO PRODUCE THE THEMATIC EXPERT MANAGEMENT FOR THE PRODUCTION OF THE VIRTUAL ARTIFICIAL INTELLIGENCE COURSE FOR DISPLAY ON THE CVIRTUAL PLATFORM; WITHIN THE FRAMEWORK OF THE ACADEMIC EXTENSION INVESTMENT PROJECT FOR SOCIAL TRANSFORMATION AND PROGRESS, ITM MEDELLÍN 
",明确 AI 相关,AI 软件、平台或信息系统
198525208,GB,English/Latin,2025-03-25,24/015 Customer Contact Solution - AWARD,"Tamworth Borough Council is looking to procure a cloud-based Customer Portal, CRM, low code workflow management system and omnichannel Contact Centre Solution to help rationalise and enhance the management of digital customer contact. We want to significantly improve how customers receive updates and how workflow is managed across the organisation, with the aim of enhancing customer engagement, improving satisfaction level, providing rapid deployment of processes/workflows and making every contact count.  The solution should allow the Council to make use of the latest technological advancements, offering integrated use of AI and RPA (Robotic Process Automation) functionality to further enhance efficiency by automating routine tasks and providing intelligent insights. We aim to significantly transform our customer service operations and workflow management with the use of cost-effective scalable solutions.",core_ai_en: \bAI\b; core_ai_en: robotic process automation; core_ai_en: \bRPA\b,"24/015 Customer Contact Solution - AWARD 
Tamworth Borough Council is looking to procure a cloud-based Customer Portal, CRM, low code workflow management system and omnichannel Contact Centre Solution to help rationalise and enhance the management of digital customer contact. We want to significantly improve how customers receive updates and how workflow is managed across the organisation, with the aim of enhancing customer engagement, improving satisfaction level, providing rapid deployment of processes/workflows and making every contact count.  The solution should allow the Council to make use of the latest technological advancements, offering integrated use of AI and RPA (Robotic Process Automation) functionality to further enhance efficiency by automating routine tasks and providing intelligent insights. We aim to significantly transform our customer service operations and workflow management with the use of cost-effective scalable solutions.",明确 AI 相关,AI 软件、平台或信息系统
174666758,KR,English/Latin,2018-06-07,Seoul Metropolitan Office of Education Kwangwoon Artificial Intelligence High School : 2018-06-07 : Other Organization : Services, 2018 School Year 2nd Year Training Activity Transportation Lease Agreement,core_ai_en: artificial intelligence,"Seoul Metropolitan Office of Education Kwangwoon Artificial Intelligence High School : 2018-06-07 : Other Organization : Services 
 2018 School Year 2nd Year Training Activity Transportation Lease Agreement",明确 AI 相关,AI 咨询、培训或专业服务
199045983,KR,English/Latin,2025-06-19,Korea Research Institute for Vocational Education and Training : 2025-06-19 : Other Public Institution : Details_contract_delivery_request,Exploring Organizational Innovation in the Generative AI Era,core_ai_en: \bAI\b; core_ai_en: generative ai,"Korea Research Institute for Vocational Education and Training : 2025-06-19 : Other Public Institution : Details_contract_delivery_request 
Exploring Organizational Innovation in the Generative AI Era",明确 AI 相关,AI 研究、研发或原型项目
123058331,US,English/Latin,2025-06-25,CUSTOM COMPUTER PROGRAMMING SERVICES,PATENT SEARCH ARTIFICIAL INTELLIGENCE MODELS AND LABOR. THIS ACTION IS AWARDED PURSUANT TO THE USPTO EFFICIENCY ACT.,core_ai_en: artificial intelligence,"CUSTOM COMPUTER PROGRAMMING SERVICES 
PATENT SEARCH ARTIFICIAL INTELLIGENCE MODELS AND LABOR. THIS ACTION IS AWARDED PURSUANT TO THE USPTO EFFICIENCY ACT.",明确 AI 相关,AI 软件、平台或信息系统
84666313,US,English/Latin,2021-11-02,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",FX21B-TCSO1-0206 ARTIFICIAL INTELLIGENCE (AI) TO SUPPORT JUDGE ADVOCATES WHEN ADVISING USE-OF-FORCE DECISIONS,core_ai_en: \bAI\b; core_ai_en: artificial intelligence,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY) 
FX21B-TCSO1-0206 ARTIFICIAL INTELLIGENCE (AI) TO SUPPORT JUDGE ADVOCATES WHEN ADVISING USE-OF-FORCE DECISIONS",明确 AI 相关,AI 研究、研发或原型项目
21268046,US,English/Latin,2017-01-23,"Research and Development in the Physical, Engineering, and Life Sciences",IGF::OT::IGF DEEP LEARNING COLLABORATIVE RADIOS,core_ai_en: deep learning,"Research and Development in the Physical, Engineering, and Life Sciences 
IGF::OT::IGF DEEP LEARNING COLLABORATIVE RADIOS",明确 AI 相关,AI 研究、研发或原型项目
75970462,US,English/Latin,2023-01-31,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)","DEVELOP I-ASAP FOR CONTINUOUS, REAL-TIME MONITORING AND RECOGNITION BASED ON ADVANCED COMPUTER VISION AND IMAGE ANALYSIS, ARTIFICIAL INTELLIGENCE (AI), EDGE COMPUTING, AND INFORMATION SHARING WITH BOTH LOCAL LAW ENFORCEMENT AND RAILROADS THROUGH SE",core_ai_en: \bAI\b; core_ai_en: artificial intelligence; core_ai_en: computer vision,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY) 
DEVELOP I-ASAP FOR CONTINUOUS, REAL-TIME MONITORING AND RECOGNITION BASED ON ADVANCED COMPUTER VISION AND IMAGE ANALYSIS, ARTIFICIAL INTELLIGENCE (AI), EDGE COMPUTING, AND INFORMATION SHARING WITH BOTH LOCAL LAW ENFORCEMENT AND RAILROADS THROUGH SE",明确 AI 相关,AI 研究、研发或原型项目
46130743,US,English/Latin,2021-04-09,2018-09-27 : Santa Barbara : NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,"ABOUT 1/6TH OF THE WORLDS POPULATION RELIES ON WATER FROM SNOW AND ICE MELT. SNOW COVER AND SNOW ALBEDO ARE IMPORTANT PROPERTIES USED TO ESTIMATE SNOW WATER EQUIVALENT (SWE) AND SNOWMELT. DAILY OBSERVATIONS OF SNOW COVER AND SNOW ALBEDO ARE AVAILABLE FROM MODIS TERRA AND SUOMI NPP VIIRS AT A RESOLUTION OF 500 M AND 1 KM RESPECTIVELY, BUT SNOW PROPERTIES VARY AT AN ORDER OF MAGNITUDE SMALLER SCALES. FINER SCALE OBSERVATIONS AT 30 M FROM SATELLITES SUCH AS LANDSAT 5, 7, AND 8 ARE AVAILABLE BUT ONLY AT 16-DAY INTERVALS. BY FUSING MODIS AND VIIRS SNOW COVER RETRIEVALS TOGETHER WITH LANDSAT, WE WILL CREATE A MULTI-DECADAL TIME SERIES THAT CAN ALSO BE USED AS INPUT FOR RETROSPECTIVE MODELING AND FORECASTING OF SWE. WE WILL FOCUS ON TWO REGIONS: THE WELL-INSTRUMENTED COLORADO RIVER BASIN IN THE ROCKY MOUNTAINS AND THE AUSTERE UPPER INDUS RIVER BASIN IN THE HIMALAYA-HINDU KUSH. OUR APPROACH UTILIZES RECENT ADVANCES IN BAYESIAN STATISTICAL METHODS FOR DATA BLENDING, ALLOWING MULTIPLE DATA STREAMS AT DISCORDANT SPACE-TIME RESOLUTIONS. OUR APPROACH WILL ALSO YIELD ROBUST UNCERTAINTY ESTIMATES. IN PHASE 1, WE WILL FUSE SNOW COVER RETRIEVALS FROM MODIS TERRA (2000-PRESENT) WITH RETRIEVALS FROM SUOMI NPP VIIRS (2012-PRESENT) TO PRODUCE A DAILY RECORD OF 500 M FRACTIONAL SNOW COVER AND SNOW ALBEDO (2000-PRESENT) AT 500 M. THEN, IN PHASE 2, WE WILL INCREASE THE SPATIAL RESOLUTION TO 30 M BY BLENDING RETRIEVALS FROM LANDSAT 5 THROUGH 8. IN PHASE 3, AFTER FUSING THESE SATELLITE DATASETS, WE WILL USE THE SNOW COVER AND ALBEDO IN AN ENERGY BALANCE RECONSTRUCTION MODEL CALLED PARBAL TO ESTIMATE SWE FOR THE TWO REGIONS AT BOTH 500 M AND 30 M SPATIAL RESOLUTION. PARBAL IS CAPABLE OF DOWNSCALING ENERGY BALANCE FORCINGS TO 30 M RESOLUTION USING OUR PUBLISHED TECHNIQUES, HOWEVER PREVIOUSLY THE MODEL RESOLUTION WAS CONSTRAINED BY 500 M SNOW COVER DATA. BASED ON PREVIOUS STUDIES, WE HYPOTHESIZE THAT RUNNING THE MODEL WITH 30 M SNOW COVER DATA WILL YIELD SIGNIFICANTLY IMPROVED ACCURACY COMPARED WITH USING 500 M SNOW COVER DATA. FOR THE COLORADO RIVER BASIN, WE WILL USE GROUND-BASED AND AERIAL MEASUREMENTS, INCLUDING THE NEW SNOWEX CAMPAIGN DATA, FOR VALIDATION, ALLOWING US TO FULLY EVALUATE THE IMPACT OF THE FINER RESOLUTION SNOW COVER DATA. IN PHASE 4, FOR THE UPPER INDUS, WHICH HAS VERY LITTLE IN TERMS OF GROUND VALIDATION, WE WILL USE THE RECONSTRUCTED SWE AS GROUND TRUTH TO TEST TWO APPROACHES FOR REAL-TIME SWE PREDICTION: 1) A MACHINE LEARNING APPROACH THAT BUILDS ON PREVIOUS WORK IN AFGHANISTAN; 2) A UNIFIED BAYESIAN APPROACH THAT HAS BEEN USED TO PREDICT REMOTELY-SENSED RAINFALL IN CENTRAL AMERICA. PREDICTORS WILL BE STATIC PHYSIOGRAPHIC VARIABLES AND DYNAMIC VARIABLES FROM SATELLITE SENSORS, E.G. ENHANCED RESOLUTION PASSIVE MICROWAVE BRIGHTNESS TEMPERATURES AND SNOW COVER PROPERTIES FROM MODIS AND VIIRS. TO ENSURE THAT OUR APPROACH IS OPERATIONALLY USEFUL, WE WILL WORK WITH WATER MANAGERS COLLABORATING WITH THE PAKISTANI GOVERNMENT IN THE UPPER INDUS BASIN TO IMPROVE INPUTS IN THE SNOW AND ICE MELT MODULE OF A LARGE HYDROLOGIC MODEL FOR THE BASIN. THIS WORK WILL HAVE THREE SIGNIFICANT CONTRIBUTIONS FROM A MULTIDISCIPLINARY TEAM: (I) A BAYESIAN HIERARCHICAL MODEL TO BLEND SEVERAL SNOW SATELLITE PRODUCTS TO PRODUCE HIGH-RESOLUTION SNOW COVER AND ALBEDO DATA; (II) AN ANALYSIS OF HOW SPATIAL SCALE AFFECTS A STATE OF THE ART SNOW MELT RECONSTRUCTION MODEL; (III) A STATISTICAL MODEL THAT CAN BE USED FOR NEAR REAL-TIME SWE PREDICTION IN AN AUSTERE BUT HYDROLOGICALLY IMPORTANT PART OF THE WORLD.",core_ai_en: machine learning,"2018-09-27 : Santa Barbara : NATIONAL AERONAUTICS AND SPACE ADMINISTRATION 
ABOUT 1/6TH OF THE WORLDS POPULATION RELIES ON WATER FROM SNOW AND ICE MELT. SNOW COVER AND SNOW ALBEDO ARE IMPORTANT PROPERTIES USED TO ESTIMATE SNOW WATER EQUIVALENT (SWE) AND SNOWMELT. DAILY OBSERVATIONS OF SNOW COVER AND SNOW ALBEDO ARE AVAILABLE FROM MODIS TERRA AND SUOMI NPP VIIRS AT A RESOLUTION OF 500 M AND 1 KM RESPECTIVELY, BUT SNOW PROPERTIES VARY AT AN ORDER OF MAGNITUDE SMALLER SCALES. FINER SCALE OBSERVATIONS AT 30 M FROM SATELLITES SUCH AS LANDSAT 5, 7, AND 8 ARE AVAILABLE BUT ONLY AT 16-DAY INTERVALS. BY FUSING MODIS AND VIIRS SNOW COVER RETRIEVALS TOGETHER WITH LANDSAT, WE WILL CREATE A MULTI-DECADAL TIME SERIES THAT CAN ALSO BE USED AS INPUT FOR RETROSPECTIVE MODELING AND FORECASTING OF SWE. WE WILL FOCUS ON TWO REGIONS: THE WELL-INSTRUMENTED COLORADO RIVER BASIN IN THE ROCKY MOUNTAINS AND THE AUSTERE UPPER INDUS RIVER BASIN IN THE HIMALAYA-HINDU KUSH. OUR APPROACH UTILIZES RECENT ADVANCES IN BAYESIAN STATISTICAL METHODS FOR DATA BLENDING, ALLOWING MULTIPLE DATA STREAMS AT DISCORDANT SPACE-TIME RESOLUTIONS. OUR APPROACH WILL ALSO YIELD ROBUST UNCERTAINTY ESTIMATES. IN PHASE 1, WE WILL FUSE SNOW COVER RETRIEVALS FROM MODIS TERRA (2000-PRESENT) WITH RETRIEVALS FROM SUOMI NPP VIIRS (2012-PRESENT) TO PRODUCE A DAILY RECORD OF 500 M FRACTIONAL SNOW COVER AND SNOW ALBEDO (2000-PRESENT) AT 500 M. THEN, IN PHASE 2, WE WILL INCREASE THE SPATIAL RESOLUTION TO 30 M BY BLENDING RETRIEVALS FROM LANDSAT 5 THROUGH 8. IN PHASE 3, AFTER FUSING THESE SATELLITE DATASETS, WE WILL USE THE SNOW COVER AND ALBEDO IN AN ENERGY BALANCE RECONSTRUCTION MODEL CALLED PARBAL TO ESTIMATE SWE FOR THE TWO REGIONS AT BOTH 500 M AND 30 M SPATIAL RESOLUTION. PARBAL IS CAPABLE OF DOWNSCALING ENERGY BALANCE FORCINGS TO 30 M RESOLUTION USING OUR PUBLISHED TECHNIQUES, HOWEVER PREVIOUSLY THE MODEL RESOLUTION WAS CONSTRAINED BY 500 M SNOW COVER DATA. BASED ON PREVIOUS STUDIES, WE HYPOTHESIZE THAT RUNNING THE MODEL WITH 30 M SNOW COVER DATA WILL YIELD SIGNIFICANTLY IMPROVED ACCURACY COMPARED WITH USING 500 M SNOW COVER DATA. FOR THE COLORADO RIVER BASIN, WE WILL USE GROUND-BASED AND AERIAL MEASUREMENTS, INCLUDING THE NEW SNOWEX CAMPAIGN DATA, FOR VALIDATION, ALLOWING US TO FULLY EVALUATE THE IMPACT OF THE FINER RESOLUTION SNOW COVER DATA. IN PHASE 4, FOR THE UPPER INDUS, WHICH HAS VERY LITTLE IN TERMS OF GROUND VALIDATION, WE WILL USE THE RECONSTRUCTED SWE AS GROUND TRUTH TO TEST TWO APPROACHES FOR REAL-TIME SWE PREDICTION: 1) A MACHINE LEARNING APPROACH THAT BUILDS ON PREVIOUS WORK IN AFGHANISTAN; 2) A UNIFIED BAYESIAN APPROACH THAT HAS BEEN USED TO PREDICT REMOTELY-SENSED RAINFALL IN CENTRAL AMERICA. PREDICTORS WILL BE STATIC PHYSIOGRAPHIC VARIABLES AND DYNAMIC VARIABLES FROM SATELLITE SENSORS, E.G. ENHANCED RESOLUTION PASSIVE MICROWAVE BRIGHTNESS TEMPERATURES AND SNOW COVER PROPERTIES FROM MODIS AND VIIRS. TO ENSURE THAT OUR APPROACH IS OPERATIONALLY USEFUL, WE WILL WORK WITH WATER MANAGERS COLLABORATING WITH THE PAKISTANI GOVERNMENT IN THE UPPER INDUS BASIN TO IMPROVE INPUTS IN THE SNOW AND ICE MELT MODULE OF A LARGE HYDROLOGIC MODEL FOR THE BASIN. THIS WORK WILL HAVE THREE SIGNIFICANT CONTRIBUTIONS FROM A MULTIDISCIPLINARY TEAM: (I) A BAYESIAN HIERARCHICAL MODEL TO BLEND SEVERAL SNOW SATELLITE PRODUCTS TO PRODUCE HIGH-RESOLUTION SNOW COVER AND ALBEDO DATA; (II) AN ANALYSIS OF HOW SPATIAL SCALE AFFECTS A STATE OF THE ART SNOW MELT RECONSTRUCTION MODEL; (III) A STATISTICAL MODEL THAT CAN BE USED FOR NEAR REAL-TIME SWE PREDICTION IN AN AUSTERE BUT HYDROLOGICALLY IMPORTANT PART OF THE WORLD.",明确 AI 相关,工程/建筑/能源服务
